start_time,finish_time,duration,rate,SUM,num_id
72689.58085,72873.56675,183.986,653.482,120231.5393,7
72726.72611,72753.89008,27.164,1269.201,34476.57596,3
72744.01827,72761.198,17.1797,1217.204,20911.19956,5
72836.13209,72846.75716,10.6251,1249.069,13271.48303,5
72870.15912,72887.06577,16.9066,1234.938,20878.60279,3
72873.82787,73042.98911,169.161,569.541,96344.1251,7
72887.81909,72897.79179,9.9727,1084.944,10819.82103,3
72892.86446,72958.45154,65.5871,1236.214,81079.69124,5
72898.50787,72915.18635,16.6785,1103.987,18412.84718,3
72899.17144,72972.07073,72.8993,489.133,35657.45331,6
72923.11433,72957.70161,34.5873,1196.084,41369.31613,3
72928.50186,72932.94647,4.44461,1367.556,6078.253073,2
72929.20558,73047.03838,117.833,478.428,56374.60652,1
72978.01983,72990.28307,12.2632,1191.329,14609.50579,5
73033.14307,73071.14798,38.0049,805.89,30627.76886,3
73043.176,73053.02731,9.85131,1301.614,12822.60301,7
73051.57826,73057.84278,6.26452,1360.236,8521.225627,5
73055.7612,73069.69602,13.9348,584.595,8146.214406,7
73086.06872,73098.92648,12.8578,1288.396,16565.93809,3
73094.58835,73156.62524,62.0369,1023.778,63512.01341,5
73110.48797,73142.02146,31.5335,1228.306,38732.78725,3
73141.60565,73160.51475,18.9091,608.334,11503.04844,7
73151.69935,73280.83517,129.136,477.326,61639.97034,1
73170.51111,73184.1228,13.6117,1340.099,18241.02556,5
73184.35608,73251.07753,66.7214,1238.774,82652.73556,7
73197.90612,73276.74802,78.8419,1106.637,87249.36369,5
73209.39603,73233.99935,24.6033,1255.534,30890.27966,2
73222.04228,73259.78323,37.7409,1246.289,47036.06852,3
73254.18814,73271.71661,17.5285,228.66,4008.06681,6
73279.06959,73282.42142,3.35183,1331.143,4461.765042,5
73282.9038,73335.18996,52.2862,657.818,34394.80351,5
73299.86056,73322.17327,22.3127,1228.453,27410.10325,7
73304.69205,73331.1667,26.4747,1255.986,33251.85255,3
73343.99385,73354.82486,10.831,1147.402,12427.51106,6
73348.11013,73388.34343,40.2333,680.553,27380.89301,7
73355.25801,73363.5305,8.27249,1283.78,10620.05721,6
73360.29611,73363.21377,2.91766,1808.477,5276.521004,5
73381.04988,73403.16898,22.1191,1192.19,26370.16983,5
73394.3114,73403.18278,8.87138,556.919,4940.640078,6
73395.34197,73418.12934,22.7874,1251.508,28518.6134,2
73402.11429,73409.92217,7.80788,1208.802,9438.18096,7
73407.80027,73431.96444,24.1642,468.981,11332.55068,1
73421.47315,73483.3324,61.8593,1236.172,76468.7346,5
73443.13656,73502.98364,59.8471,620.32,37124.35307,2
73443.30252,73518.14916,74.8466,1245.615,93230.04766,7
73459.44472,73474.8206,15.3759,487.876,7501.532588,6
73467.50051,73496.84728,29.3468,490.914,14406.75498,1
73489.75271,73530.93989,41.1872,1261.2,51945.29664,5
73499.3292,73525.01961,25.6904,453.281,11644.9702,1
73505.5537,73548.62911,43.0754,966.968,41652.53339,2
73531.03879,73542.77793,11.7391,1234.305,14489.62983,7
73541.6145,73555.05734,13.4428,496.99,6680.937172,1
73561.80304,73572.94795,11.1449,1307.972,14577.21714,5
73563.23362,73638.06299,74.8294,471.661,35294.10963,6
73571.16687,73582.89696,11.7301,1303.561,15290.90089,7
73590.50674,73601.90581,11.3991,1286.955,14670.12874,7
73604.31913,73622.98292,18.6638,1246.203,23258.88355,7
73616.69651,73629.92508,13.2286,541.504,7163.339814,1
73634.42645,73702.39657,67.9701,1231.045,83674.25175,5
73676.94189,73701.08242,24.1405,492.438,11887.69954,1
73679.98281,73727.7343,47.7515,1236.007,59021.18826,6
73720.45627,73732.8589,12.4026,1190.424,14764.3527,7
73729.44989,73830.11554,100.666,1225.168,123332.7619,2
73733.71928,73801.34177,67.6225,1162.828,78633.33643,7
73760.50282,73796.04951,35.5467,1266.471,45018.8647,3
73811.32508,73918.19193,106.867,570.194,60934.9222,5
73818.90795,73833.81971,14.9118,1224.283,18256.26324,7
73862.49736,73875.96445,13.4671,929.015,12511.13791,3
73862.55682,73902.95556,40.3987,488.334,19728.05877,1
73885.27605,73959.01371,73.7377,1234.739,91046.81396,7
73953.01309,73958.93424,5.92115,1193.947,7069.539279,5
73973.03372,73995.20028,22.1666,1052.193,23323.54135,3
73986.06904,73986.88383,0.814793,258.029,210.240223,5
74001.41437,74021.8692,20.4548,506.49,10360.15165,1
74010.59567,74023.82621,13.2305,1264.756,16733.35426,7
74037.71595,74218.06746,180.352,494.839,89245.20333,1
74047.74031,74052.97058,5.23026,1518.027,7939.675897,7
74047.97995,74106.89916,58.9192,1240.918,73113.89583,3
74079.81775,74122.8032,42.9855,1238.896,53254.56401,6
74104.71093,74193.96592,89.255,1240.554,110725.6473,7
74138.50603,74149.302,10.796,778.957,8409.619772,5
74152.38134,74158.84312,6.46177,1319.607,8526.996924,6
74157.86287,74172.23558,14.3727,1226.732,17631.45102,5
74174.84424,74241.98366,67.1394,606.51,40720.71749,5
74177.46105,74194.13323,16.6722,534.081,8904.305248,6
74207.76137,74226.00238,18.241,1277.502,23302.91398,2
74228.41702,74256.9803,28.5633,1297.393,37057.82548,3
74253.98327,74275.80784,21.8246,483.701,10556.58084,6
74270.95102,74296.9994,26.0484,1227.602,31977.06794,2
74286.29886,74295.76976,9.4709,567.295,5372.794216,7
74297.57658,74305.92936,8.35278,535.563,4473.439915,6
74299.21331,74447.38441,148.171,487.201,72189.05937,1
74299.61402,74310.81971,11.2057,1123.062,12584.69585,7
74302.61032,74365.09213,62.4818,1140.012,71230.00178,5
74322.85141,74336.77547,13.9241,497.501,6927.253674,6
74338.91311,74433.87497,94.9619,489.435,46477.67753,6
74366.01825,74372.03686,6.01861,1260.756,7587.998669,3
74374.51238,74416.25459,41.7422,1256.579,52452.37193,7
74406.11258,74452.78906,46.6765,1232.877,57546.38329,3
74424.81468,74430.77115,5.95647,1249.09,7440.167112,7
74432.00768,74441.09886,9.09118,1262.921,11481.44214,2
74458.984,74500.99239,42.0084,1153.309,48448.6658,6
74467.06247,74470.66004,3.59757,1058.403,3807.678881,7
74467.76566,74481.45025,13.6846,1240.259,16972.44831,2
74473.34127,74525.83024,52.489,1224.471,64271.25832,5
74504.11581,74517.12749,13.0117,1072.211,13951.28787,3
74507.50341,74509.65381,2.1504,1211.234,2604.637594,7
74512.18354,74515.85536,3.67182,1320.108,4847.198957,2
74527.87637,74542.09987,14.2235,1260.142,17923.62974,6
74554.50475,74585.79323,31.2885,1224.146,38301.69212,7
74582.31865,74583.59823,1.27959,483.782,619.0426094,5
74590.19541,74594.77101,4.5756,1258.466,5758.23703,7
74597.20343,74619.90216,22.6987,1214.749,27573.22313,5
74602.55708,74610.95744,8.40035,550.606,4625.283112,6
74641.03764,74698.98468,57.947,1151.997,66754.77016,6
74680.43968,74706.01355,25.5739,1294.881,33115.15721,7
74706.2678,74877.6032,171.335,998.315,171046.3005,2
74707.97185,74748.135,40.1632,1209.304,48569.51841,5
74749.41366,75006.96524,257.552,493.314,127054.0073,6
74767.97265,74781.08122,13.1086,481.615,6313.298389,1
74776.4557,74801.87561,25.4199,1248.489,31736.46553,7
74789.06965,74845.69524,56.6256,1235.91,69984.1453,3
74808.89148,74859.74526,50.8538,484.861,24657.02432,1
74836.19791,74895.03209,58.8342,1237.727,72820.67786,7
74881.15956,74890.10134,8.94178,523.676,4682.595583,1
74919.27836,75006.278,86.9996,1238.262,107728.2987,7
74921.23127,74928.84905,7.61779,1269.923,9674.00673,5
74928.03671,74995.10827,67.0716,833.931,55933.08646,2
75003.74009,75064.727,60.9869,872.264,53196.67734,2
75018.50576,75062.03336,43.5276,1247.641,54306.81839,6
75061.51192,75105.20765,43.6957,1257.515,54947.99819,7
75104.31165,75129.9884,25.6768,1225.185,31458.83021,2
75109.43759,75150.8949,41.4573,1252.878,51940.93911,6
75113.356,75134.35092,20.9949,1267.731,26615.88557,7
75128.61822,75167.52522,38.907,1241.259,48293.66391,5
75134.47699,75160.78262,26.3056,566.94,14913.69686,7
75144.22695,75149.06983,4.84287,1384.382,6704.382056,2
75183.10593,75469.61252,286.507,587.081,168202.8161,2
75191.95799,75192.77393,0.815933,314.928,256.9601478,7
75267.34545,75522.10326,254.758,494.022,125856.0567,6
75304.27379,75586.53395,282.26,612.974,173018.0412,7
75351.97428,75474.10396,122.13,492.168,60108.47784,1
75472.49879,75531.08416,58.5854,1249.681,73213.06126,3
75552.32056,75630.59584,78.2753,609.916,47741.35787,2
75580.93878,75634.13482,53.196,498.733,26530.60067,6
75601.17769,75679.80451,78.6268,1223.114,96169.53986,5
75639.72622,75667.27807,27.5518,1226.518,33792.77863,3
75650.22495,75693.0206,42.7957,494.451,21160.37666,6
75660.91535,75678.10321,17.1879,1223.959,21037.2849,7
75691.15122,75882.75961,191.608,493.196,94500.29917,2
75751.11451,75853.03563,101.921,1231.717,125537.8284,7
75791.47316,75792.44151,0.968357,325.665,315.3599824,5
75795.38674,75873.56535,78.1786,1023.721,80033.07457,5
75824.18491,75861.12098,36.9361,503.742,18606.26489,1
75855.27302,75867.68249,12.4095,1275.507,15828.40412,6
75884.47884,75924.38841,39.9096,1178.682,47040.72715,2
75905.23998,76199.07081,293.831,493.489,145002.3664,6
75909.93232,75992.69023,82.7579,1230.602,101842.0373,7
75919.04903,75980.89712,61.8481,1217.188,75280.76514,5
75985.32335,76003.85875,18.5354,496.433,9201.584228,1
76012.12889,76030.69388,18.565,1234.639,22921.07304,5
76035.82738,76095.89976,60.0724,1222.213,73421.26822,5
76046.41022,76151.16432,104.754,495.642,51920.48207,1
76155.7284,76312.87035,157.142,490.318,77049.55116,1
76158.08621,76180.91447,22.8283,1261.954,28808.2645,5
76227.68767,76229.81466,2.12699,1508.135,3207.788064,3
76229.32852,76236.96877,7.64025,1320.709,10090.54694,4
76250.74302,76284.90204,34.159,1215.901,41533.96226,5
76282.97198,76424.05334,141.081,494.27,69732.10587,6
76291.06265,76351.98539,60.9227,896.308,54605.50339,2
76315.31308,76321.97638,6.6633,1401.336,9337.522169,5
76327.09763,76331.90884,4.81121,1401.275,6741.828293,4
76356.2793,76385.86378,29.5845,1255.927,37155.97233,3
76356.96516,76365.71162,8.74646,1379.803,12068.39175,4
76377.7088,76487.79239,110.084,494.814,54471.10438,1
76383.42038,76401.56172,18.1413,1277.015,23166.71222,7
76415.20929,76428.96427,13.755,1226.469,16870.0811,3
76419.66047,76421.30284,1.64237,661.387,1086.242167,5
76429.26474,76435.53121,6.26647,1248.806,7825.605335,2
76436.20164,76436.35787,0.15623,1046.662,163.5200043,3
76450.57075,76493.51559,42.9448,1253.18,53817.56446,5
76480.85546,76526.88776,46.0323,1226.481,56457.74134,4
76514.05141,76569.60948,55.5581,1217.412,67637.09764,7
76542.54821,76655.80303,113.255,1230.683,139381.0032,2
76555.79241,76567.19776,11.4054,1122.392,12801.32972,5
76569.40084,76589.71381,20.313,1206.563,24508.91422,3
76631.97415,76646.40178,14.4276,1200.696,17323.16161,5
76632.21874,76670.69868,38.4799,1242.214,47800.2705,7
76678.27838,76739.08602,60.8076,490.954,29853.73445,1
76685.63196,76711.36857,25.7366,1061.395,27316.69856,5
76725.03836,76731.98089,6.94253,1281.977,8900.163782,3
76774.50618,76877.20518,102.699,860.266,88348.45793,2
76793.83697,76834.79156,40.9546,1225.786,50201.57532,4
76797.26827,76837.06675,39.7985,1257.045,50028.50543,7
76803.22232,76815.68187,12.4595,1283.347,15989.86195,5
76816.24763,76846.98004,30.7324,1216.921,37398.90294,5
76874.73577,76935.6841,60.9483,1231.777,75074.71413,4
76962.94526,76966.9803,4.03504,1219.381,4920.25111,5
76975.58639,77006.85545,31.2691,1279.028,39994.05443,4
76988.25105,77033.24195,44.9909,1247.919,56144.99894,2
77015.76828,77243.04461,227.276,491.689,111749.1092,1
77021.21103,77031.81729,10.6063,1288.947,13670.95857,5
77032.8252,77092.26764,59.4424,1201.723,71433.29926,5
77157.32548,77217.65904,60.3336,1192.444,71944.43932,3
77223.14729,79923.30468,2700.16,15.309,41336.74944,5
77254.15292,77302.70243,48.5495,1225.211,59483.38144,3
77259.2749,77289.61864,30.3437,1207.407,36637.19579,2
77261.24926,77316.8601,55.6108,1007.139,56007.8055,4
77281.19481,77289.78491,8.59009,1256.849,10796.44603,7
77305.97102,77644.79272,338.822,492.376,166827.8211,6
77325.71902,77348.93105,23.212,1184.127,27485.95592,7
77343.84815,77405.78081,61.9327,495.216,30670.06396,1
77350.54458,77368.22036,17.6758,1326.643,23449.47634,7
77382.86308,77404.82833,21.9652,1286.26,28252.95815,3
77411.52783,77473.93644,62.4086,1200.608,74928.26443,3
77484.41331,77501.90602,17.4927,1284.142,22463.11076,7
77487.05541,77517.82418,30.7688,1233.489,37952.97634,4
77516.24646,77540.67638,24.4299,1251.605,30576.58499,7
77534.94311,77561.7585,26.8154,1253.077,33601.76099,3
77560.57768,77603.69786,43.1202,499.095,21521.07622,1
77563.43603,77572.05188,8.61586,1227.335,10574.54653,3
77573.56646,77582.77147,9.20501,1385.933,12757.52712,3
77574.47439,77661.17436,86.7,1000.778,86767.4526,2
77584.51517,77664.55218,80.037,1235.85,98913.72645,3
77668.95136,77729.76532,60.814,1236.447,75193.28786,2
77731.28432,77794.92108,63.6368,1231.542,78371.39195,7
77758.79452,77765.75164,6.95712,1135.331,7898.634007,6
77768.83182,77851.86971,83.0379,1235.057,102556.5397,4
77797.69441,77799.75395,2.05954,289.23,595.6807542,1
77800.25019,77887.82454,87.5743,492.299,43112.74032,6
77801.27361,78089.01913,287.746,492.921,141836.0461,1
77813.93126,77882.88064,68.9494,1224.603,84435.64209,7
77866.26355,77870.69596,4.4324,1324.686,5871.538226,2
77905.75847,77961.26832,55.5098,1228.189,68176.52575,3
77922.54155,77947.68565,25.1441,1238.395,31138.32772,7
77936.95736,77969.76567,32.8083,490.349,16087.5171,6
77981.23594,78075.82698,94.591,1222.333,115621.7008,7
78016.00583,78021.7368,5.73097,1253.918,7186.16644,3
78024.56752,78030.84829,6.28077,1512.55,9499.978664,3
78027.01501,78052.12062,25.1056,1247.182,31311.25242,2
78093.69023,78110.95442,17.2642,528.382,9122.092524,1
78106.82979,78167.02441,60.1946,1230.221,74052.66101,2
78172.07544,78311.30885,139.233,324.562,45189.74095,6
78233.98432,78291.74855,57.7642,496.76,28694.94399,1
78234.07581,78274.88426,40.8084,1248.219,50937.82024,4
78284.21987,78284.90346,0.683598,392.98,268.640342,4
78313.9606,78409.82038,95.8598,493.262,47283.99667,1
78328.3582,78368.85155,40.4934,1227.976,49724.92336,7
78334.74393,78410.49931,75.7554,1241.134,94022.60262,3
78367.22559,78524.87577,157.65,494.215,77912.99475,6
78399.5096,78405.76762,6.25803,535.658,3352.163834,2
78406.83785,78489.64887,82.811,491.005,40660.61506,2
78508.28757,78517.14859,8.86102,970.008,8595.260288,4
78510.54225,78526.64655,16.1043,1274.229,20520.56608,7
78517.45059,78575.30118,57.8506,983.389,56889.64368,4
78588.45153,78600.88287,12.4313,1230.632,15298.35558,4
78632.68397,78765.11848,132.435,1217.127,161190.2142,4
78634.96519,78661.13581,26.1706,1226.861,32107.68849,2
78638.06886,78664.94939,26.8805,1247.169,33524.5263,3
78639.18734,78733.67497,94.4876,491.238,46415.89965,6
78677.09091,78683.77505,6.68414,1295.846,8661.616082,3
78679.40556,78680.65933,1.25378,745.268,934.402113,1
78681.01039,78717.73187,36.7215,488.733,17947.00886,1
78718.1496,78817.10892,98.9593,1124.898,111319.1187,7
78733.88087,78777.12159,43.2407,501.243,21674.09819,6
78739.13338,78804.07387,64.9405,1240.606,80565.57394,3
78787.5607,78855.77689,68.2162,1237.71,84431.8729,2
78820.74724,78837.83403,17.0868,1227.403,20972.38958,4
78840.34644,78905.90508,65.5586,1228.872,80563.1279,3
78856.69731,78871.88989,15.1926,1335.953,20296.59955,7
78870.45022,79004.85432,134.404,493.897,66381.73239,6
78879.7207,78938.75332,59.0326,1243.15,73386.37669,4
78938.41037,78995.84752,57.4371,1249.399,71761.8553,3
79017.05645,79065.76347,48.707,1231.742,59994.45759,4
79024.57555,79030.79248,6.21693,1325.669,8241.591376,7
79036.88955,79045.79589,8.90634,1258.969,11212.80596,3
79064.38309,79068.85479,4.4717,1319.351,5899.741867,2
79078.84112,79256.72982,177.889,489.892,87146.39799,6
79089.16634,79159.6946,70.5283,1229.688,86727.80417,2
79114.84063,79124.67432,9.83369,1232.888,12123.8384,4
79132.15225,79176.81458,44.6623,1246.847,55687.05477,3
79152.11085,79189.71885,37.608,499.231,18775.07945,1
79205.01676,79219.74303,14.7263,1243.292,18309.09098,2
79221.20219,79274.10546,52.9033,496.924,26288.91945,1
79221.24078,79228.83023,7.58945,1256.351,9535.013097,7
79247.95253,79292.70385,44.7513,1221.202,54650.37706,3
79276.32421,79277.76531,1.4411,883.434,1273.116737,1
79279.22369,79364.1123,84.8886,1233.536,104713.1441,2
79318.36544,79328.65914,10.2937,487.381,5016.9538,1
79355.06325,79357.79837,2.73512,1319.546,3609.116656,4
79386.70956,79515.11676,128.407,1230.57,158013.802,4
79428.61861,79453.88524,25.2666,1246.721,31500.40082,3
79537.87019,79573.75868,35.8885,1222.935,43889.30275,4
79548.21906,79554.45889,6.23982,511.014,3188.635377,7
79580.27239,79660.82659,80.5542,1244.533,100252.3602,4
79584.67489,79588.09254,3.41764,1202.98,4111.352567,7
79591.12956,79601.6234,10.4938,1322.534,13878.40729,7
79614.35107,79622.74734,8.39627,1360.982,11427.17234,6
79617.05378,79632.99506,15.9413,1284.263,20472.82176,2
79629.8292,79661.74721,31.918,1265.867,40403.94291,3
79661.91418,79726.92844,65.0143,491.782,31972.86248,6
79697.6479,79701.74487,4.09697,1489.252,6101.420766,3
79700.73117,79733.88351,33.1523,490.06,16246.61614,1
79716.01954,79737.05465,21.0351,1018.151,21416.9081,7
79745.36672,79754.63157,9.26485,1261.314,11685.88501,3
79755.49419,79851.14501,95.6508,1237.799,118396.4646,7
79765.96127,79822.84405,56.8828,1239.338,70497.01559,4
79846.75069,79891.74121,44.9905,1258.479,56619.59945,3
79847.32262,79888.62778,41.3052,1249.176,51597.46452,2
79882.29205,79943.78843,61.4964,1075.14,66117.2395,4
79906.51686,79945.02663,38.5098,1263.434,48654.59065,3
79911.2353,79954.85899,43.6237,501.389,21872.44332,6
79936.6044,79980.65939,44.055,1246.804,54927.95022,2
79945.17303,80027.8527,82.6797,1231.814,101846.012,3
79986.09645,80066.81315,80.7167,491.006,39632.384,1
79991.43036,80082.87996,91.4496,493.47,45127.63411,6
80009.36177,80026.07247,16.7107,1308.689,21869.10927,5
80083.69635,80103.88469,20.1883,1205.27,24332.35234,5
80104.5726,80202.9067,98.3341,1239.44,121879.2169,5
80135.30673,80212.9433,77.6366,1243.382,96531.95098,4
80137.19887,80218.61367,81.4148,491.15,39986.87902,6
80139.34885,80156.90639,17.5575,1275.665,22397.48824,3
80149.36947,80270.74212,121.373,492.717,59802.54044,1
80154.86519,80254.94218,100.077,1227.338,122828.305,7
80207.95077,80222.83428,14.8835,1273.091,18948.0499,5
80209.89934,80232.45876,22.5594,1096.405,24734.23896,2
80233.17516,80288.01842,54.8433,495.936,27198.76683,6
80288.97106,80399.12719,110.156,496.305,54670.97358,6
80292.58371,80297.76813,5.18443,1113.504,5772.883543,4
80303.50159,80314.46286,10.9613,1293.873,14182.53011,7
80315.84432,80340.76789,24.9236,1255.402,31289.13729,5
80356.81204,80358.6693,1.85725,477.953,887.6782093,1
80359.6509,80508.45997,148.809,489.768,72881.88631,1
80363.36596,80398.86392,35.498,1260.768,44754.74246,7
80386.2531,80451.60562,65.3525,1234.847,80700.33857,3
80400.5396,80468.89129,68.3517,1241.645,84868.54655,4
80436.36068,80539.00435,102.644,492.715,50574.23846,2
80444.94374,80575.79057,130.847,1225.846,160398.2716,5
80472.24937,80529.82171,57.5723,491.274,28283.77411,6
80477.66817,80480.64966,2.98149,1324.118,3947.844576,4
80487.25108,80526.82761,39.5765,1242.962,49192.08559,3
80530.76384,80618.84311,88.0793,493.283,43448.02134,6
80539.65238,80587.6085,47.9561,1209.219,57989.42729,7
80550.7283,80675.74527,125.017,1236.73,154612.2744,3
80551.86847,80610.07522,58.2068,1226.178,71371.89761,2
80579.17008,80625.89999,46.7299,1236.598,57786.10088,5
80630.03314,80640.69022,10.6571,471.274,5022.414145,1
80676.2474,80750.87302,74.6256,1238.579,92429.70102,6
80709.48934,80852.61172,143.122,492.722,70519.35808,1
80761.42162,80791.92551,30.5039,1268.009,38679.21974,4
80779.46943,80795.92767,16.4582,1284.387,21138.69812,3
80834.71492,80843.05123,8.33631,1278.95,10661.72367,5
80847.54677,80919.6432,72.0964,492.465,35504.95363,2
80861.0811,80875.19835,14.1172,1240.668,17514.75829,5
80888.99295,81004.9328,115.94,1235.328,143223.9283,7
80893.56659,80916.70844,23.1418,1227.693,28411.02587,5
80928.73904,80950.09318,21.3541,1248.07,26651.41159,3
80945.69926,81031.62709,85.9278,489.902,42096.20108,2
80974.55953,81051.96342,77.4039,1245.694,96421.57381,4
80991.42533,81003.71323,12.2879,1290.204,15853.89773,3
81061.10976,81065.60817,4.49841,545.928,2455.807974,2
81066.00989,81080.60236,14.5925,1204.247,17572.97435,2
81084.11641,81122.67699,38.5606,1232.146,47512.28905,6
81084.40204,81120.83362,36.4316,1222.152,44524.9528,3
81127.24223,81139.01197,11.7697,1112.378,13092.35535,3
81137.09632,81139.39943,2.30311,1579.335,3637.382232,2
81145.01563,81201.04177,56.0261,1233.298,69096.87708,7
81146.17281,81151.05241,4.8796,1103.895,5386.566042,3
81154.43164,81238.6916,84.26,492.798,41523.15948,1
81169.30502,81170.10824,0.803225,1656.901,1330.864306,5
81173.10532,81220.17136,47.066,534.649,25163.78983,6
81189.44323,81204.02745,14.5842,1240.394,18090.15417,3
81208.07453,81246.70333,38.6288,1230.795,47544.1339,5
81210.44698,81229.95974,19.5128,1269.372,24769.00196,3
81250.2482,81253.5822,3.334,1149.081,3831.036054,3
81253.66596,81270.78666,17.1207,1267.726,21704.35653,4
81276.93735,81542.70151,265.764,492.32,130840.9325,1
81298.74773,81304.69037,5.94264,1175.453,6985.294016,5
81301.82471,81338.5946,36.7699,1215.813,44705.32243,7
81329.43717,81331.71451,2.27734,1508.886,3436.246443,6
81356.20989,81424.70175,68.4919,493.176,33778.56127,2
81429.71189,81521.07618,91.3643,493.675,45104.2708,6
81437.1169,81468.79775,31.6808,1252.346,39675.32316,3
81452.00143,81456.87089,4.86946,1458.364,7101.445163,2
81457.40688,81477.82457,20.4177,1287.951,26296.99713,4
81464.66873,81543.55075,78.882,1215.201,95857.48528,2
81482.05172,81498.69026,16.6385,1218.965,20281.74915,3
81498.8596,81502.73983,3.88023,1349.302,5235.602099,3
81512.47446,81516.62948,4.15502,1386.564,5761.201151,3
81521.32213,81548.65514,27.333,1222.082,33403.16731,3
81527.93076,81552.32241,24.3916,1025.012,25001.6827,5
81583.6302,81590.60091,6.97071,1340.466,9343.999751,5
81592.06874,81610.61821,18.5495,1255.215,23283.61064,5
81606.8266,81703.26727,96.4407,1225.683,118205.7265,3
81612.77387,81687.417,74.6431,15.985,1193.169954,1
81618.93528,81631.90326,12.968,1242.288,16109.99078,5
81656.70215,81711.3384,54.6362,1233.662,67402.60376,7
81657.11649,81681.84724,24.7308,493.733,12210.41208,6
81679.66158,81686.89658,7.235,1232.175,8914.786125,2
81695.33451,81719.31935,23.9848,1208.623,28988.58093,5
81721.1174,81724.86678,3.74939,1068.011,4004.389763,5
81764.22086,81798.7213,34.5004,1234.057,42575.46012,5
81774.24605,81816.47807,42.232,1088.783,45981.48366,7
81808.24889,81841.9463,33.6974,1260.868,42487.97334,3
81822.76159,81845.27051,22.5089,1221.846,27502.40943,2
81891.12753,81901.74881,10.6213,487.158,5174.251265,1
81898.38748,81904.2006,5.81313,1261.807,7335.048126,5
81903.17902,81926.66444,23.4854,500.491,11754.23133,1
81928.59337,81960.7747,32.1813,1231.853,39642.63095,2
81928.71008,81932.05265,3.34257,618.494,2067.35949,1
81929.09143,81969.66417,40.5727,1231.56,49967.71441,6
81962.90849,81992.66311,29.7546,488.325,14529.91505,1
81980.09046,82063.30512,83.2147,1222.95,101767.4174,5
82012.0805,82016.63935,4.55885,484.227,2207.518259,1
82018.95745,82138.21375,119.256,488.24,58225.54944,1
82028.9217,82031.76856,2.84686,1304.679,3714.238458,2
82062.89883,82067.74602,4.84719,1412.658,6847.421731,3
82071.29628,82119.65375,48.3575,1247.299,60316.26139,4
82104.26908,82187.11813,82.8491,83.925,6953.110718,5
82130.10376,82139.86798,9.76423,1298.426,12678.1301,2
82151.45246,82153.7489,2.29644,1322.396,3036.80307,7
82157.24183,82158.95826,1.71644,836.99,1436.643116,1
82160.35344,82285.6636,125.31,493.079,61787.72949,1
82225.8081,82226.937,1.1289,1107.065,1249.765679,7
82230.61624,82293.02951,62.4133,501.433,31296.08826,6
82263.29764,82368.00697,104.709,789.504,82668.17434,3
82307.84254,82310.09598,2.25344,1290.612,2908.316705,7
82313.57965,82388.07081,74.4912,498.263,37116.20879,1
82331.2618,82349.75057,18.4888,483.909,8946.896719,6
82367.47839,82461.68044,94.202,1243.243,117115.9771,7
82381.5955,82436.69608,55.1006,499.955,27547.82047,6
82387.3374,82420.85271,33.5153,1259.115,42199.61696,5
82422.8029,82448.00659,25.2037,785.869,19806.80652,3
82437.03159,82438.22925,1.19767,1813.93,2172.489543,5
82444.89302,82474.72995,29.8369,1201.692,35854.76403,5
82475.02976,82486.86913,11.8394,1278.555,15137.32407,2
82484.83289,82504.34257,19.5097,1187.085,23159.67222,5
82488.08678,82528.89616,40.8094,1259.516,51400.09225,4
82491.60453,82582.78037,91.1758,1220.523,111282.1609,7
82502.92422,82609.91187,106.988,1226.524,131223.3497,3
82508.80917,82613.93546,105.126,1231.645,129477.9123,5
82525.0604,82545.57534,20.5149,496.887,10193.58712,1
82525.70001,82529.24968,3.54966,1120.823,3978.54057,6
82564.20821,82595.57881,31.3706,498.545,15639.65578,1
82576.8315,82619.62254,42.791,494.589,21163.9579,2
82608.48303,82708.01998,99.537,497.361,49505.82186,6
82612.91494,82666.0012,53.0863,1242.652,65967.79687,4
82626.77906,82639.67193,12.8929,486.871,6277.179116,1
82629.05202,82648.83387,19.7819,635.114,12563.76164,5
82674.8976,82680.12195,5.22435,494.086,2581.278194,1
82675.51441,82723.75228,48.2379,1249.702,60283.00011,5
82685.44098,82751.85566,66.4147,1240.452,82384.24744,4
82705.35808,82758.76204,53.404,1231.617,65773.27427,2
82707.52358,82735.55692,28.0333,773.93,21695.81187,3
82743.73794,82746.0296,2.29166,412.836,946.0797478,1
82783.89354,82807.79996,23.9064,497.05,11882.67612,6
82805.75236,82807.51529,1.76293,1318.444,2324.324481,7
82813.66346,82974.65598,160.993,492.109,79226.10424,1
82823.93547,82954.77802,130.843,1227.651,160629.5398,4
82832.53512,82864.11475,31.5796,736.852,23269.49142,3
82846.77075,82848.44694,1.67618,1135.82,1903.838768,5
82851.74908,82854.35251,2.60343,1453.592,3784.325021,7
82883.49207,82885.79476,2.30269,1318.807,3036.803691,2
82886.95158,82887.91803,0.966454,1281.054,1238.079763,7
82889.47578,82892.08275,2.60697,1303.765,3398.876242,7
82923.501,82930.43606,6.93506,1342.901,9313.099009,5
82970.67745,82984.63417,13.9567,1171.391,16348.75277,6
83018.47239,83052.71194,34.2396,1261.62,43197.36415,4
83020.32473,83030.25624,9.93151,1253.608,12450.22039,7
83033.12903,83049.39731,16.2683,1217.2,19801.77476,5
83051.09173,83095.89571,44.804,769.699,34485.594,5
83051.42133,83112.84202,61.4207,1244.693,76449.91535,3
83078.47106,83293.63988,215.169,493.974,106287.8916,1
83099.20121,83104.7724,5.57119,1441.63,8031.59464,6
